n		X[m]		Y[m]		Z[m]
465		4.35014E+03	2.58402E+03	-3.01786E+03
466		4.45918E+03	2.58381E+03	-3.01642E+03
467		4.35013E+03	2.58392E+03	-3.00544E+03
468		4.45917E+03	2.58375E+03	-3.00387E+03
469		4.35011E+03	2.58383E+03	-2.99301E+03
470		4.45915E+03	2.58369E+03	-2.99131E+03
471		4.35009E+03	2.58373E+03	-2.98059E+03
472		4.45914E+03	2.58364E+03	-2.97876E+03
473		4.35008E+03	2.58363E+03	-2.96816E+03
474		4.45912E+03	2.58358E+03	-2.96620E+03
475		4.35006E+03	2.58354E+03	-2.95574E+03
476		4.45910E+03	2.58352E+03	-2.95365E+03
477		4.35004E+03	2.58344E+03	-2.94331E+03
478		4.45909E+03	2.58347E+03	-2.94110E+03
479		4.35003E+03	2.58335E+03	-2.93089E+03
480		4.45906E+03	2.58341E+03	-2.92854E+03
481		4.36718E+03	2.69141E+03	-3.04435E+03
482		4.47626E+03	2.69126E+03	-3.04272E+03
483		4.36718E+03	2.69131E+03	-3.03197E+03
484		4.47627E+03	2.69120E+03	-3.03024E+03
485		4.36716E+03	2.69121E+03	-3.01959E+03
486		4.47626E+03	2.69113E+03	-3.01776E+03
487		4.36714E+03	2.69111E+03	-3.00721E+03
488		4.47624E+03	2.69107E+03	-3.00529E+03
489		4.36712E+03	2.69100E+03	-2.99483E+03
490		4.47622E+03	2.69100E+03	-2.99281E+03
491		4.36711E+03	2.69090E+03	-2.98244E+03
492		4.47621E+03	2.69094E+03	-2.98033E+03
493		4.36709E+03	2.69080E+03	-2.97006E+03
494		4.47619E+03	2.69087E+03	-2.96785E+03
495		4.36707E+03	2.69069E+03	-2.95768E+03
496		4.47618E+03	2.69081E+03	-2.95537E+03
497		4.36705E+03	2.69059E+03	-2.94530E+03
498		4.47616E+03	2.69074E+03	-2.94290E+03
499		4.36703E+03	2.69049E+03	-2.93292E+03
500		4.47613E+03	2.69068E+03	-2.93042E+03
501		4.38419E+03	2.79855E+03	-3.04017E+03
502		4.49333E+03	2.79854E+03	-3.03853E+03
503		4.38419E+03	2.79845E+03	-3.02854E+03
504		4.49334E+03	2.79848E+03	-3.02672E+03
505		4.38417E+03	2.79835E+03	-3.01691E+03
506		4.49332E+03	2.79841E+03	-3.01491E+03
507		4.38415E+03	2.79824E+03	-3.00528E+03
508		4.49330E+03	2.79835E+03	-3.00311E+03
509		4.38413E+03	2.79814E+03	-2.99365E+03
510		4.49328E+03	2.79828E+03	-2.99130E+03
511		4.38411E+03	2.79803E+03	-2.98202E+03
512		4.49327E+03	2.79821E+03	-2.97949E+03
513		4.38410E+03	2.79793E+03	-2.97039E+03
